"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2018","France (metropolitan)","Males","From 50 to 54 years","Number",":",""
"2018","France (metropolitan)","Males","From 55 to 59 years","Number",":",""
"2018","France (metropolitan)","Males","From 60 to 64 years","Number",":",""
"2018","France (metropolitan)","Males","From 65 to 69 years","Number",":",""
"2018","France (metropolitan)","Males","From 70 to 74 years","Number",":",""
"2018","France (metropolitan)","Males","From 75 to 79 years","Number",":",""
"2018","France (metropolitan)","Males","75 years or over","Number",":",""
"2018","France (metropolitan)","Males","From 80 to 84 years","Number",":",""
"2018","France (metropolitan)","Males","80 years or over","Number",":",""
"2018","France (metropolitan)","Females","From 20 to 24 years","Number",":",""
"2018","France (metropolitan)","Females","From 25 to 29 years","Number",":",""
"2018","France (metropolitan)","Females","From 30 to 34 years","Number",":",""
"2018","France (metropolitan)","Females","From 35 to 39 years","Number",":",""
"2018","France (metropolitan)","Females","From 40 to 44 years","Number",":",""
"2018","France (metropolitan)","Females","From 45 to 49 years","Number",":",""
"2018","France (metropolitan)","Females","From 50 to 54 years","Number",":",""
"2018","France (metropolitan)","Females","From 55 to 59 years","Number",":",""
"2018","France (metropolitan)","Females","From 60 to 64 years","Number",":",""
"2018","France (metropolitan)","Females","From 65 to 69 years","Number",":",""
"2018","France (metropolitan)","Females","From 70 to 74 years","Number",":",""
"2018","France (metropolitan)","Females","From 75 to 79 years","Number",":",""
"2018","France (metropolitan)","Females","75 years or over","Number",":",""
"2018","France (metropolitan)","Females","From 80 to 84 years","Number",":",""
"2018","France (metropolitan)","Females","80 years or over","Number",":",""
"2018","Croatia","Total","From 20 to 24 years","Number","241,994",""
"2018","Croatia","Total","From 25 to 29 years","Number","244,211",""
"2018","Croatia","Total","From 30 to 34 years","Number","268,395",""
"2018","Croatia","Total","From 35 to 39 years","Number","284,436",""
"2018","Croatia","Total","From 40 to 44 years","Number","274,764",""
"2018","Croatia","Total","From 45 to 49 years","Number","268,827",""
"2018","Croatia","Total","From 50 to 54 years","Number","290,149",""
"2018","Croatia","Total","From 55 to 59 years","Number","300,862",""
"2018","Croatia","Total","From 60 to 64 years","Number","298,518",""
"2018","Croatia","Total","From 65 to 69 years","Number","256,892",""
"2018","Croatia","Total","From 70 to 74 years","Number","183,678",""
"2018","Croatia","Total","From 75 to 79 years","Number","171,524",""
"2018","Croatia","Total","75 years or over","Number","384,791",""
"2018","Croatia","Total","From 80 to 84 years","Number","127,663",""
"2018","Croatia","Total","80 years or over","Number","213,267",""
"2018","Croatia","Males","From 20 to 24 years","Number","123,870",""
"2018","Croatia","Males","From 25 to 29 years","Number","124,709",""
"2018","Croatia","Males","From 30 to 34 years","Number","136,081",""
"2018","Croatia","Males","From 35 to 39 years","Number","144,400",""
"2018","Croatia","Males","From 40 to 44 years","Number","138,585",""
"2018","Croatia","Males","From 45 to 49 years","Number","134,270",""
"2018","Croatia","Males","From 50 to 54 years","Number","142,937",""
"2018","Croatia","Males","From 55 to 59 years","Number","145,672",""
"2018","Croatia","Males","From 60 to 64 years","Number","143,284",""
"2018","Croatia","Males","From 65 to 69 years","Number","117,954",""
"2018","Croatia","Males","From 70 to 74 years","Number","77,783",""
"2018","Croatia","Males","From 75 to 79 years","Number","67,710",""
"2018","Croatia","Males","75 years or over","Number","137,171",""
"2018","Croatia","Males","From 80 to 84 years","Number","45,033",""
"2018","Croatia","Males","80 years or over","Number","69,461",""
"2018","Croatia","Females","From 20 to 24 years","Number","118,124",""
"2018","Croatia","Females","From 25 to 29 years","Number","119,502",""
"2018","Croatia","Females","From 30 to 34 years","Number","132,314",""
"2018","Croatia","Females","From 35 to 39 years","Number","140,036",""
"2018","Croatia","Females","From 40 to 44 years","Number","136,179",""
"2018","Croatia","Females","From 45 to 49 years","Number","134,557",""
"2018","Croatia","Females","From 50 to 54 years","Number","147,212",""
"2018","Croatia","Females","From 55 to 59 years","Number","155,190",""
"2018","Croatia","Females","From 60 to 64 years","Number","155,234",""
"2018","Croatia","Females","From 65 to 69 years","Number","138,938",""
"2018","Croatia","Females","From 70 to 74 years","Number","105,895",""
"2018","Croatia","Females","From 75 to 79 years","Number","103,814",""
"2018","Croatia","Females","75 years or over","Number","247,620",""
"2018","Croatia","Females","From 80 to 84 years","Number","82,630",""
"2018","Croatia","Females","80 years or over","Number","143,806",""
"2018","Italy","Total","From 20 to 24 years","Number","2,986,520",""
"2018","Italy","Total","From 25 to 29 years","Number","3,248,924",""
"2018","Italy","Total","From 30 to 34 years","Number","3,394,701",""
"2018","Italy","Total","From 35 to 39 years","Number","3,813,383",""
"2018","Italy","Total","From 40 to 44 years","Number","4,559,730",""
"2018","Italy","Total","From 45 to 49 years","Number","4,867,528",""
"2018","Italy","Total","From 50 to 54 years","Number","4,913,444",""
"2018","Italy","Total","From 55 to 59 years","Number","4,299,302",""
"2018","Italy","Total","From 60 to 64 years","Number","3,777,823",""
"2018","Italy","Total","From 65 to 69 years","Number","3,557,141",""
"2018","Italy","Total","From 70 to 74 years","Number","3,099,710",""
"2018","Italy","Total","From 75 to 79 years","Number","2,780,512",""
"2018","Italy","Total","75 years or over","Number","6,987,512",""
"2018","Italy","Total","From 80 to 84 years","Number","2,108,835",""
"2018","Italy","Total","80 years or over","Number","4,207,000",""
"2018","Italy","Males","From 20 to 24 years","Number","1,557,238",""
"2018","Italy","Males","From 25 to 29 years","Number","1,661,411",""
"2018","Italy","Males","From 30 to 34 years","Number","1,712,078",""
"2018","Italy","Males","From 35 to 39 years","Number","1,911,532",""
"2018","Italy","Males","From 40 to 44 years","Number","2,272,240",""
"2018","Italy","Males","From 45 to 49 years","Number","2,410,831",""
"2018","Italy","Males","From 50 to 54 years","Number","2,418,760",""
"2018","Italy","Males","From 55 to 59 years","Number","2,088,029",""
"2018","Italy","Males","From 60 to 64 years","Number","1,817,151",""
"2018","Italy","Males","From 65 to 69 years","Number","1,694,005",""
"2018","Italy","Males","From 70 to 74 years","Number","1,445,309",""
"2018","Italy","Males","From 75 to 79 years","Number","1,235,415",""
"2018","Italy","Males","75 years or over","Number","2,776,524",""
"2018","Italy","Males","From 80 to 84 years","Number","864,324",""
"2018","Italy","Males","80 years or over","Number","1,541,109",""
"2018","Italy","Females","From 20 to 24 years","Number","1,429,282",""
"2018","Italy","Females","From 25 to 29 years","Number","1,587,513",""
"2018","Italy","Females","From 30 to 34 years","Number","1,682,623",""
"2018","Italy","Females","From 35 to 39 years","Number","1,901,851",""
"2018","Italy","Females","From 40 to 44 years","Number","2,287,490",""
"2018","Italy","Females","From 45 to 49 years","Number","2,456,697",""
"2018","Italy","Females","From 50 to 54 years","Number","2,494,684",""
"2018","Italy","Females","From 55 to 59 years","Number","2,211,273",""
"2018","Italy","Females","From 60 to 64 years","Number","1,960,672",""
"2018","Italy","Females","From 65 to 69 years","Number","1,863,136",""
"2018","Italy","Females","From 70 to 74 years","Number","1,654,401",""
"2018","Italy","Females","From 75 to 79 years","Number","1,545,097",""
"2018","Italy","Females","75 years or over","Number","4,210,988",""
"2018","Italy","Females","From 80 to 84 years","Number","1,244,511",""
"2018","Italy","Females","80 years or over","Number","2,665,891",""
"2018","Cyprus","Total","From 20 to 24 years","Number","65,146",""
"2018","Cyprus","Total","From 25 to 29 years","Number","73,854",""
"2018","Cyprus","Total","From 30 to 34 years","Number","70,458",""
"2018","Cyprus","Total","From 35 to 39 years","Number","64,199",""
"2018","Cyprus","Total","From 40 to 44 years","Number","55,215",""
"2018","Cyprus","Total","From 45 to 49 years","Number","53,431",""
"2018","Cyprus","Total","From 50 to 54 years","Number","54,170",""
"2018","Cyprus","Total","From 55 to 59 years","Number","54,081",""
"2018","Cyprus","Total","From 60 to 64 years","Number","46,971",""
"2018","Cyprus","Total","From 65 to 69 years","Number","45,330",""
"2018","Cyprus","Total","From 70 to 74 years","Number","34,465",""
"2018","Cyprus","Total","From 75 to 79 years","Number","26,950",""
"2018","Cyprus","Total","75 years or over","Number","57,425",""
"2018","Cyprus","Total","From 80 to 84 years","Number","17,651",""
"2018","Cyprus","Total","80 years or over","Number","30,475",""
"2018","Cyprus","Males","From 20 to 24 years","Number","31,476",""
"2018","Cyprus","Males","From 25 to 29 years","Number","36,660",""
"2018","Cyprus","Males","From 30 to 34 years","Number","33,884",""
"2018","Cyprus","Males","From 35 to 39 years","Number","31,050",""
"2018","Cyprus","Males","From 40 to 44 years","Number","26,299",""
"2018","Cyprus","Males","From 45 to 49 years","Number","25,911",""
"2018","Cyprus","Males","From 50 to 54 years","Number","26,586",""
"2018","Cyprus","Males","From 55 to 59 years","Number","26,633",""
"2018","Cyprus","Males","From 60 to 64 years","Number","23,133",""
"2018","Cyprus","Males","From 65 to 69 years","Number","22,063",""
"2018","Cyprus","Males","From 70 to 74 years","Number","16,205",""
"2018","Cyprus","Males","From 75 to 79 years","Number","12,488",""
"2018","Cyprus","Males","75 years or over","Number","25,092",""
"2018","Cyprus","Males","From 80 to 84 years","Number","7,596",""
"2018","Cyprus","Males","80 years or over","Number","12,604",""
"2018","Cyprus","Females","From 20 to 24 years","Number","33,670",""
"2018","Cyprus","Females","From 25 to 29 years","Number","37,194",""
"2018","Cyprus","Females","From 30 to 34 years","Number","36,574",""
"2018","Cyprus","Females","From 35 to 39 years","Number","33,149",""
"2018","Cyprus","Females","From 40 to 44 years","Number","28,916",""
"2018","Cyprus","Females","From 45 to 49 years","Number","27,520",""
"2018","Cyprus","Females","From 50 to 54 years","Number","27,584",""
"2018","Cyprus","Females","From 55 to 59 years","Number","27,448",""
"2018","Cyprus","Females","From 60 to 64 years","Number","23,838",""
"2018","Cyprus","Females","From 65 to 69 years","Number","23,267",""
"2018","Cyprus","Females","From 70 to 74 years","Number","18,260",""
"2018","Cyprus","Females","From 75 to 79 years","Number","14,462",""
"2018","Cyprus","Females","75 years or over","Number","32,333",""
"2018","Cyprus","Females","From 80 to 84 years","Number","10,055",""
"2018","Cyprus","Females","80 years or over","Number","17,871",""
"2018","Latvia","Total","From 20 to 24 years","Number","92,989",""
"2018","Latvia","Total","From 25 to 29 years","Number","131,714",""
"2018","Latvia","Total","From 30 to 34 years","Number","139,806",""
"2018","Latvia","Total","From 35 to 39 years","Number","125,015",""
"2018","Latvia","Total","From 40 to 44 years","Number","128,938",""
"2018","Latvia","Total","From 45 to 49 years","Number","133,208",""
"2018","Latvia","Total","From 50 to 54 years","Number","131,885",""
"2018","Latvia","Total","From 55 to 59 years","Number","143,946",""
"2018","Latvia","Total","From 60 to 64 years","Number","125,897",""
"2018","Latvia","Total","From 65 to 69 years","Number","111,555",""
"2018","Latvia","Total","From 70 to 74 years","Number","84,730",""
"2018","Latvia","Total","From 75 to 79 years","Number","88,289",""
"2018","Latvia","Total","75 years or over","Number","192,571",""
"2018","Latvia","Total","From 80 to 84 years","Number","58,111",""
"2018","Latvia","Total","80 years or over","Number","104,282",""
"2018","Latvia","Males","From 20 to 24 years","Number","48,018",""
"2018","Latvia","Males","From 25 to 29 years","Number","67,891",""
"2018","Latvia","Males","From 30 to 34 years","Number","71,537",""
"2018","Latvia","Males","From 35 to 39 years","Number","62,924",""
"2018","Latvia","Males","From 40 to 44 years","Number","63,491",""
